,0,FLIGHT_COUNT,LAST_TO_END,avg_discount,SEG_KM_SUM
78,41.733333333333334,102,8,1.1793689920000001,140220
79,102.76666666666667,81,6,1.034587737,159255
80,21.333333333333332,30,6,0.782406571,208687
81,93.93333333333334,127,12,0.956332827,170611
82,67.3,56,2,1.394863786,116728
83,23.5,79,1,0.777341772,208797
84,110.96666666666667,97,9,1.036667137,155881
85,114.0,158,2,0.784701427,205159
86,96.13333333333334,64,7,1.3912993059999998,115300
87,45.56666666666667,51,13,1.165835855,137500
88,82.26666666666667,29,144,1.0178590440000002,157056
89,78.96666666666667,69,1,1.3874902919999998,114077
90,70.56666666666666,88,15,1.281481989,122619
91,38.5,42,15,0.9660694479999999,162453
92,87.36666666666666,129,10,1.429138536,109813
93,89.33333333333333,67,14,1.265322199,123464
94,48.266666666666666,12,53,1.059166667,146784
95,113.73333333333333,100,4,0.952273652,162250
96,103.7,69,11,1.297050351,118726
97,36.06666666666667,17,34,1.226505277,125349
98,114.23333333333333,12,9,1.046666667,146784
99,23.433333333333334,54,4,1.053910364,144562
100,69.06666666666666,79,21,1.228445376,123985
101,67.66666666666667,87,5,1.4454897780000002,105119
102,23.4,53,17,1.046215562,144682
103,88.13333333333334,92,17,1.1183160890000001,134823
104,46.833333333333336,48,11,1.001144569,150537
105,102.73333333333333,90,3,1.390945611,108184
106,63.266666666666666,56,9,1.435274261,104663
107,109.4,146,4,0.7832398290000001,191328
108,30.966666666666665,35,15,0.894261083,167150
109,30.133333333333333,33,63,0.85318887,174046
110,104.63333333333334,142,7,0.835532119,177357
111,41.0,31,44,0.723434195,204438
112,89.33333333333333,53,29,1.434114409,102999
113,83.2,21,14,0.9251142509999999,159605
114,22.066666666666666,16,27,0.75375,195712
115,113.76666666666667,85,3,0.9461749220000001,155704
116,113.8,71,22,1.225504039,119961
117,68.2,130,2,0.873661907,167593
118,47.46666666666667,89,4,0.9780682279999999,149557
119,105.56666666666666,83,11,1.411593411,103087
120,113.53333333333333,99,2,0.8969661870000001,162215
121,110.06666666666666,40,27,0.731685018,198627
122,71.03333333333333,52,11,1.458000784,99524
123,100.46666666666667,65,10,1.210876087,119794
124,108.8,34,3,0.951756044,151642
125,92.86666666666666,83,6,0.9607655690000001,149993
126,28.933333333333334,65,24,1.318943707,109089
127,15.533333333333333,18,23,0.982511386,146238
128,82.93333333333334,66,4,1.39722054,102689
129,96.83333333333333,52,2,1.3569867919999998,105167
130,37.06666666666667,27,38,0.780547269,182561
131,113.6,193,1,0.6756097790000001,209912
132,21.433333333333334,65,6,0.764,184730
133,23.966666666666665,14,59,0.97367319,144708
134,54.13333333333333,24,11,0.658633893,213058
135,42.3,89,17,0.787337009,177556
136,70.33333333333333,57,8,1.42497258,98104
137,53.3,101,12,0.996902945,140188
138,13.1,19,16,0.897522308,155552
139,94.4,95,24,0.988949912,140931
140,73.0,85,7,1.423453171,97855
141,113.8,108,22,0.8176859540000001,169746
142,113.73333333333333,64,4,1.426656247,97250
143,109.5,113,3,0.6743815809999999,204853
144,55.9,31,1,1.438600025,95766
145,101.9,79,5,1.065611103,129119
146,23.266666666666666,109,17,0.843554751,163010
147,60.93333333333333,19,18,0.681331859,201613
148,58.7,120,25,0.7902875509999999,172352
149,96.9,45,1,1.154155854,116917
150,83.96666666666667,19,135,0.9889101290000001,136374
151,46.8,22,184,0.993493225,135717
152,51.833333333333336,80,15,1.277942503,105118
153,88.43333333333334,82,6,1.255920537,106666
154,44.36666666666667,90,12,0.744693267,179472
155,44.43333333333333,17,157,0.9319913879999999,143287
156,91.8,39,9,1.3747245559999999,97116
157,71.86666666666666,102,11,1.295748779,102961
158,113.8,90,11,0.8431856670000001,158149
159,111.83333333333333,125,7,0.75433474,176585
160,86.96666666666667,77,23,1.414713624,94142
161,113.36666666666666,79,6,0.843179595,157844
162,89.96666666666667,116,13,0.802227557,165365
163,38.9,58,15,1.448642081,91515
164,93.6,109,8,0.914492693,144321
165,94.03333333333333,180,9,0.720028487,182540
166,51.266666666666666,103,1,0.602317149,218087
167,111.93333333333334,107,8,0.841613512,155834
168,36.56666666666667,14,121,1.040394289,125796
169,50.266666666666666,149,2,0.836742487,155588
170,31.0,76,49,1.3801774169999999,94185
171,86.86666666666666,55,3,1.3695237740000001,94577
172,30.733333333333334,80,4,1.407186108,92022
173,111.8,40,16,0.926317142,139742
174,99.9,142,7,0.702883928,183472
175,12.666666666666666,14,23,1.016463224,126850
176,37.666666666666664,24,30,1.026238631,125340
177,35.13333333333333,13,18,1.014545871,126495
178,89.06666666666666,85,2,0.843447435,151736
179,110.53333333333333,68,3,1.085817147,117537
180,109.56666666666666,116,8,0.786706177,161730
181,24.033333333333335,123,2,1.419099832,89350
182,85.1,47,17,1.389867279,91018
183,44.36666666666667,14,95,1.022610665,123662
184,94.7,49,107,1.394936204,90602
185,107.66666666666667,86,2,0.799002655,157799
186,74.43333333333334,60,11,1.182681834,106278
187,105.73333333333333,110,4,0.7509068409999999,166843
188,44.3,15,179,0.681333333,183480
189,109.93333333333334,67,2,1.046676247,119347
190,50.233333333333334,51,1,1.259950118,99034
191,47.13333333333333,74,69,1.289827497,96520
192,43.0,12,27,1.023333333,121632
193,53.7,59,6,1.461263576,85171
194,55.9,120,18,0.701123814,176951
195,67.86666666666666,60,3,1.40060309,88428
196,95.2,57,1,1.3667442269999999,90553
197,27.8,43,57,0.631640227,195034
198,72.36666666666666,113,2,0.81511929,151060
199,108.53333333333333,42,23,0.743348652,165589
200,108.66666666666667,58,16,1.299097235,94554
201,103.06666666666666,16,30,0.66544855,184227
202,113.83333333333333,122,18,0.68017726,180074
203,107.6,72,6,1.343311285,91164
204,53.3,113,10,1.008554047,121394
205,105.43333333333334,77,2,0.7772353470000001,157206
206,64.46666666666667,57,10,1.332451177,91658
207,27.233333333333334,16,13,1.057235119,115401
208,59.6,77,9,0.803643702,151637
209,111.9,88,3,1.039534044,117157
210,83.33333333333333,13,51,0.884236795,137604
211,107.9,124,3,1.0701947809999999,113615
212,101.86666666666666,69,31,0.823818121,147549
213,74.16666666666667,66,1,1.406350341,86430
214,40.53333333333333,26,102,0.6793056709999999,178921
215,56.766666666666666,59,4,1.273062688,94946
216,83.06666666666666,125,1,0.6379945770000001,189177
217,61.43333333333333,97,11,0.701652637,171544
218,99.56666666666666,57,3,0.832500467,144505
219,39.4,64,5,0.457967364,262290
220,112.8,49,114,1.3509114430000002,88903
221,79.56666666666666,58,2,1.423312271,84353
222,109.36666666666666,136,5,0.82433441,145540
223,40.0,68,4,0.8048453440000001,148879
224,74.66666666666667,71,4,0.664729007,180226
225,90.23333333333333,116,16,0.9163108940000001,130636
226,83.3,110,1,0.6930268190000001,172640
227,69.3,105,12,0.823284201,145253
228,61.8,52,21,1.433468257,83356
229,107.0,106,3,0.714441235,167199
230,109.0,11,178,1.065035317,112128
231,47.766666666666666,59,13,1.2839906079999999,92635
232,77.13333333333334,59,18,0.817583423,145433
233,99.86666666666666,83,26,1.2547285609999999,94441
234,23.066666666666666,10,317,0.966,122320
235,67.93333333333334,116,1,0.8661216490000001,136228
236,108.93333333333334,95,2,0.849043083,138873
237,31.8,79,6,0.7788971640000001,151183
238,97.5,76,7,1.367977249,86061
239,81.73333333333333,100,1,1.282347182,91727
240,113.93333333333334,107,1,0.7108682190000001,165304
241,99.3,25,290,1.074683178,109336
242,70.96666666666667,114,13,0.774562836,151625
243,49.4,57,9,1.3949203140000002,84080
244,87.93333333333334,76,22,0.98076627,119514
245,17.666666666666668,11,99,1.05,111496
246,97.03333333333333,43,30,1.240551283,94144
247,37.766666666666666,20,22,0.7845195429999999,148827
248,82.63333333333334,53,32,1.373478,85000
249,104.16666666666667,56,4,1.403768453,82981
250,30.5,84,2,0.827823318,140535
251,73.56666666666666,111,6,0.819703519,141864
252,34.53333333333333,109,18,0.921339098,126167
253,98.36666666666666,60,5,1.175007596,98083
254,44.833333333333336,61,3,0.713012031,161499
255,68.03333333333333,43,9,1.231469603,93447
256,89.03333333333333,149,5,0.724336929,157683
257,41.93333333333333,43,4,1.020765158,111807
258,47.86666666666667,56,83,0.9958276640000001,114358
259,101.93333333333334,94,3,1.0409337379999999,109142
260,104.5,84,13,0.811427392,139338
261,20.633333333333333,16,9,1.051401627,107047
262,99.6,128,17,0.856878118,131315
263,90.43333333333334,124,2,0.8600265340000001,130776
264,38.6,111,4,0.8591966129999999,130622
265,57.53333333333333,77,1,0.832180765,134838
266,97.33333333333333,42,22,1.4360421369999998,77936
267,53.666666666666664,124,1,0.695089955,160524
268,32.666666666666664,19,6,1.156085303,96503
269,43.7,53,45,0.828407972,134627
270,34.46666666666667,61,1,1.337276713,83245
271,52.333333333333336,17,1,1.0563960829999999,105377
272,31.533333333333335,48,4,0.9347252090000001,119036
273,90.86666666666666,26,22,1.178456641,94249
274,98.06666666666666,43,31,1.3955870869999998,79426
275,56.56666666666667,87,61,0.962306964,115134
276,46.96666666666667,114,1,0.889901525,124499
277,50.03333333333333,54,20,1.462917873,75651
278,52.43333333333333,68,20,0.676618926,163454
279,79.2,112,6,0.82046172,134757
280,66.53333333333333,73,13,0.6731207379999999,163958
281,82.8,49,38,1.3682818909999999,80641
282,19.533333333333335,40,2,0.868515165,127004
283,110.06666666666666,82,5,0.81353969,135413
284,63.3,154,1,0.8481413309999999,129582
285,101.86666666666666,58,13,0.7557019559999999,145294
286,68.56666666666666,52,2,1.120337764,97731
287,41.233333333333334,43,8,1.388142957,78765
288,62.53333333333333,105,4,0.7888733920000001,138593
289,100.06666666666666,97,4,0.93836632,116461
290,46.36666666666667,17,112,0.896000164,121870
291,49.8,32,59,1.416159832,77106
292,46.666666666666664,37,5,0.9142707840000001,119320
293,97.4,86,5,0.682643911,159612
294,24.8,62,13,0.778110575,139995
295,40.03333333333333,67,11,0.856602875,127081
296,94.4,84,8,0.837625235,129836
297,63.36666666666667,117,8,0.8163014759999999,132853
298,58.5,122,2,0.837572715,129272
299,96.26666666666667,87,24,0.82610529,131029
300,63.2,73,2,1.4347562090000001,75413
301,104.16666666666667,97,8,0.949395993,113939
302,49.9,93,5,0.7180637,150612
303,49.9,83,8,0.8017396990000001,134621
304,43.1,105,11,0.7375951740000001,145865
305,76.16666666666667,27,56,0.654476682,164336
306,100.73333333333333,24,31,0.968107765,110964
307,97.2,137,2,0.874927107,122439
308,19.166666666666668,57,22,1.187537496,90144
309,52.56666666666667,50,7,1.201031476,89115
310,34.63333333333333,45,8,0.765013009,139898
311,29.866666666666667,109,1,0.877036239,122024
312,52.233333333333334,46,18,1.32374168,80830
313,69.26666666666667,77,17,0.763144213,139876
314,91.26666666666667,60,5,0.689844509,154736
315,21.9,66,6,0.705022823,151383
316,85.13333333333334,77,4,0.74088551,144030
317,98.3,77,16,1.3258335829999999,80208
318,41.9,28,13,1.3789923219999998,77108
319,35.266666666666666,34,113,0.739229694,143761
320,82.83333333333333,62,9,0.751386294,141413
321,47.7,53,34,1.440717609,73717
322,30.833333333333332,37,4,1.4590118369999998,72741
323,86.86666666666666,94,65,0.839762709,126174
324,82.5,48,10,1.4236073969999998,74411
325,44.733333333333334,52,5,1.4306748409999999,73647
326,35.166666666666664,52,1,0.776371777,135689
327,102.36666666666666,59,33,0.827179729,127314
328,74.16666666666667,72,9,0.705943112,149171
329,71.4,47,13,1.37078264,76753
330,113.83333333333333,107,9,0.619739087,169750
331,33.13333333333333,96,23,0.7718554670000001,136246
332,23.733333333333334,132,5,0.694012613,151273
333,38.9,168,2,0.8006591590000001,130985
334,28.233333333333334,49,17,0.837061811,125237
335,113.53333333333333,12,136,1.00799115,103960
336,89.06666666666666,36,13,0.9543194309999999,109695
337,96.63333333333334,21,77,0.7606666670000001,137610
338,63.3,60,24,0.760252081,137654
339,113.73333333333333,84,33,0.8915401,117382
340,97.3,59,7,1.075326325,97219
341,96.86666666666666,118,1,0.746258043,139566
342,68.3,49,27,1.327684941,78417
343,19.333333333333332,74,4,0.91433425,113789
344,28.066666666666666,64,7,0.7440065220000001,139827
345,80.9,47,19,1.461826465,71121
346,90.0,46,1,1.462023883,71012
347,83.26666666666667,115,7,0.8967864,115562
348,42.53333333333333,28,13,1.4345135119999999,72232
349,45.833333333333336,12,351,1.029644795,100421
350,93.6,65,8,1.1075239479999999,93221
351,52.333333333333336,24,66,0.562442563,183418
352,68.7,50,4,0.7601155829999999,135574
353,84.4,98,5,0.728867305,141053
354,104.33333333333333,46,1,1.3989986090000002,73338
355,58.266666666666666,61,17,0.899280547,114031
356,29.066666666666666,28,84,1.238878525,82659
357,26.833333333333332,28,68,1.3861765419999998,73852
358,17.833333333333332,17,15,0.978310605,104641
359,95.8,51,1,1.416135816,72274
360,74.23333333333333,85,16,0.974864579,104969
361,99.56666666666666,128,2,0.69244581,147767
362,18.966666666666665,23,14,0.6506196479999999,157186
363,74.56666666666666,78,2,0.84343724,121231
364,63.7,67,1,0.754458243,135439
365,105.13333333333334,96,1,0.775295546,131739
366,36.43333333333333,118,20,0.7100688479999999,143796
367,20.8,86,48,0.792415925,128754
368,25.833333333333332,36,5,0.82250645,124032
369,57.8,10,83,1.025894957,99312
370,91.7,34,1,1.4433162609999999,70486
371,93.66666666666667,23,2,1.357742091,74910
372,87.16666666666667,76,5,0.7315326879999999,138952
373,51.86666666666667,45,19,0.696498655,145724
374,105.0,111,18,0.697522309,145458
375,96.93333333333334,47,25,1.230913428,82382
376,99.4,84,1,1.337146213,75766
377,109.7,134,1,0.8674246959999999,116627
378,97.53333333333333,46,3,0.7711733270000001,130782
379,114.56666666666666,96,6,0.746628299,135009
380,39.43333333333333,16,94,0.936013465,107690
381,106.8,83,11,0.7554607959999999,133367
382,104.36666666666666,93,3,0.91579564,109943
383,33.46666666666667,13,6,0.632307692,159016
384,17.8,36,2,0.886428351,113253
385,96.46666666666667,73,11,0.810458452,123568
386,26.9,98,1,1.3033094490000001,76759
387,96.23333333333333,116,3,0.7104835279999999,140571
388,108.7,61,17,1.230116011,81113
389,45.03333333333333,85,13,1.401901923,70965
390,83.7,48,10,1.453157218,68459
391,78.56666666666666,104,6,0.7217528940000001,137698
392,95.76666666666667,57,12,1.179321043,84129
393,96.96666666666667,43,9,0.757415506,130985
394,37.666666666666664,101,12,0.841051069,117880
395,78.13333333333334,69,2,0.7021256840000001,141164
396,78.1,71,5,1.413737887,70069
397,63.666666666666664,124,5,0.837548052,118049
398,77.56666666666666,86,18,1.10819519,89195
399,82.46666666666667,82,12,0.8186665390000001,120536
400,37.333333333333336,122,1,0.7144708040000001,137879
401,22.233333333333334,18,20,0.718332944,136876
402,111.26666666666667,39,22,1.3874498530000001,70792
403,45.63333333333333,83,4,0.870657357,112709
404,83.0,81,1,0.982403492,99888
405,67.16666666666667,66,34,0.8786453000000002,111545
406,110.06666666666666,46,41,1.365195471,71622
407,80.13333333333334,75,3,0.745084105,131146
408,111.63333333333334,69,79,0.7741921070000001,126180
409,55.666666666666664,45,10,1.432941764,68136
410,82.1,36,4,1.4604936480000001,66829
411,113.53333333333333,106,1,0.7464892759999999,130691
412,46.2,64,19,1.464381643,66612
413,31.4,61,6,0.7340983609999999,132797
414,19.4,67,1,0.788739195,123556
415,96.76666666666667,52,30,0.778333174,125190
416,36.86666666666667,21,13,0.704172358,138363
417,30.833333333333332,100,9,0.8364075999999999,116315
418,73.36666666666666,119,1,0.9713272490000001,100147
419,110.66666666666667,79,20,1.305487564,74503
420,55.9,101,4,0.822947613,118160
421,104.16666666666667,116,5,0.750052132,129478
422,36.233333333333334,42,85,1.3036952720000001,74368
423,109.26666666666667,82,3,0.7679306220000001,126149
424,103.23333333333333,96,11,0.72174598,134194
425,68.03333333333333,79,11,0.779597965,124218
426,97.86666666666666,133,4,0.675632052,143216
427,62.1,73,15,0.7170868140000001,134897
428,97.5,58,1,0.7904340040000001,122349
429,67.16666666666667,19,135,0.7423071720000001,130168
430,14.5,62,1,1.265360941,76356
431,77.53333333333333,46,5,1.425841856,67761
432,34.43333333333333,38,16,1.450518407,66550
433,44.96666666666667,65,23,0.858959758,112320
434,15.966666666666667,15,13,0.9681668920000001,99645
435,46.8,93,2,0.754275019,127824
436,66.26666666666667,13,6,0.6511630820000001,147883
437,77.0,60,4,0.811934708,118514
438,42.766666666666666,93,2,0.82114127,117159
439,28.566666666666666,83,15,0.712543548,134851
440,21.533333333333335,44,16,0.8862730190000001,108388
441,104.2,62,8,0.855358305,112125
442,41.233333333333334,89,2,1.221743017,78410
443,110.6,78,2,0.789605839,121245
444,84.66666666666667,39,26,1.3639718,70142
445,55.333333333333336,101,14,0.9299381529999999,102834
446,51.63333333333333,44,17,1.452790676,65769
447,55.93333333333333,31,32,1.375394871,69453
448,57.333333333333336,75,7,0.781846052,122158
449,82.8,93,18,0.894763601,106705
450,48.666666666666664,54,20,1.33526505,71496
451,103.8,73,18,1.2420329540000001,76834
452,109.36666666666666,70,2,0.969874916,98334
453,73.63333333333334,36,14,0.9265317470000001,102876
454,75.73333333333333,45,5,1.4012784090000001,67936
455,66.4,97,14,1.4327861990000001,66431
456,54.1,107,10,0.715139321,132823
457,73.96666666666667,123,8,0.8507229209999999,111589
458,32.266666666666666,38,29,1.408719882,67361
459,84.6,98,13,0.7335678609999999,129338
460,80.93333333333334,33,7,1.4518301319999998,65345
461,65.63333333333334,39,6,1.393603751,68043
462,42.93333333333333,72,8,1.286411022,73670
463,42.13333333333333,83,6,0.7490311209999999,126476
464,110.43333333333334,66,4,0.7776507109999999,121756
465,73.16666666666667,46,37,0.78231049,120983
466,114.2,65,9,0.9232600679999999,102504
467,83.9,99,5,0.763360156,123899
468,61.63333333333333,54,4,1.463962112,64453
469,85.86666666666666,65,16,0.8783021870000001,107397
470,95.6,27,243,0.941445133,100143
471,62.8,36,21,1.302530408,72186
472,31.833333333333332,61,20,1.3061068679999999,71752
473,89.93333333333334,49,32,1.425973949,65717
474,70.46666666666667,46,3,1.3145343809999999,71260
475,74.03333333333333,103,6,0.7469010540000001,125149
476,82.63333333333334,52,73,1.228696235,76072
477,18.733333333333334,36,9,1.35804096,68799
478,57.166666666666664,37,12,1.4023350369999998,66530
479,102.36666666666666,100,14,1.4373,64900
480,79.56666666666666,51,7,1.06409081,87589
481,88.43333333333334,69,12,0.742781227,125139
482,21.433333333333334,82,8,0.8508076309999999,109233
483,17.566666666666666,13,17,0.9717373429999999,95577
484,37.666666666666664,65,25,1.246913025,74458
485,23.733333333333334,45,5,1.247410235,74389
486,86.33333333333333,118,2,0.67473221,137477
487,71.8,75,11,0.7257207240000001,127816
488,34.86666666666667,56,1,0.789488352,117444
489,85.86666666666666,73,6,0.720501275,128233
490,42.03333333333333,66,17,1.1168940040000002,82682
491,33.43333333333333,21,6,0.660121097,139888
492,69.3,78,4,0.8077245190000001,114244
493,70.96666666666667,90,2,0.753979567,122350
494,114.46666666666667,80,8,0.766244247,120362
495,25.6,20,85,0.761441087,121103
496,112.43333333333334,80,31,0.781219907,117968
497,111.96666666666667,95,34,0.87833354,104659
498,90.46666666666667,99,2,0.7805520440000001,117708
499,85.8,90,17,0.716619964,128188
500,82.16666666666667,33,1,1.447113927,63453
501,107.5,73,12,0.8304361440000001,110537
502,95.63333333333334,127,18,0.7372848190000001,124500
503,33.4,83,158,0.8003160690000001,114627
504,27.566666666666666,27,8,1.010241814,90731
505,48.9,97,1,0.614937825,149015
506,95.33333333333333,77,7,0.875997495,104572
507,52.06666666666667,19,65,1.053728357,86805
508,87.76666666666667,13,41,0.72670131,125853
509,110.03333333333333,139,1,0.703798197,129859
510,106.26666666666667,86,6,0.803908618,113677
511,107.8,82,2,0.7376269109999999,123788
512,95.2,41,31,0.9943289000000001,91797
513,53.36666666666667,72,2,0.7550119120000001,120888
514,109.96666666666667,82,11,0.782969391,116502
515,24.566666666666666,83,4,1.36549308,66764
516,100.7,92,14,0.8751388179999999,103985
517,94.96666666666667,49,25,0.9204995340000001,98732
518,114.23333333333333,74,10,0.719323851,126274
519,46.2,78,4,0.854748717,106195
520,79.33333333333333,49,9,0.858548997,105720
521,55.5,44,29,1.311839518,69154
522,86.23333333333333,26,13,0.8757814209999999,103395
523,114.23333333333333,85,2,0.729566125,124022
524,41.266666666666666,49,5,1.454720362,62116
525,104.56666666666666,69,5,0.854199991,105755
526,16.833333333333332,53,8,0.7872666340000001,114734
527,66.63333333333334,11,67,0.6709090910000001,134552
528,97.43333333333334,55,10,0.76517731,117957
529,112.86666666666666,39,14,1.4274219519999998,63230
530,65.7,18,34,0.725114241,124386
531,60.266666666666666,63,22,0.656078433,137264
532,51.63333333333333,23,181,0.529890073,169931
533,33.166666666666664,55,13,0.8668173370000001,103869
534,24.3,36,24,0.7999573090000001,112436
535,97.66666666666667,43,8,1.299686515,69158
536,49.7,59,2,1.142706025,78595
537,24.3,69,4,0.913754872,98267
538,31.0,77,27,0.600361671,149556
539,67.26666666666667,75,21,0.793122565,113205
540,103.7,89,14,0.911670561,98446
541,35.6,51,1,1.251371344,71594
542,82.16666666666667,15,65,1.0531992559999999,84976
543,96.1,51,10,0.7337164890000001,121900
544,107.6,63,13,1.062971704,84110
545,105.9,67,3,0.77813186,114895
546,107.13333333333334,35,58,0.869739722,102698
547,56.8,31,3,0.789749247,112940
548,28.366666666666667,63,4,0.677294726,131617
549,83.96666666666667,95,1,0.7918911740000001,112565
550,100.83333333333333,97,13,0.7958487240000001,111809
551,87.43333333333334,67,9,0.712584784,124788
552,100.6,101,2,0.742826118,119673
553,49.5,60,21,0.6731966779999999,131743
554,39.2,12,38,0.7283333329999999,121632
555,44.0,48,3,1.4044699580000002,63061
556,35.86666666666667,52,3,1.427972616,62006
557,55.6,11,9,1.09967805,80261
558,98.23333333333333,92,2,0.8101632240000001,108930
559,97.5,67,1,0.754195707,116848
560,89.5,47,6,1.280616269,68720
561,93.33333333333333,109,46,0.61047623,144111
562,96.9,82,12,0.6466828720000001,135759
563,95.2,68,21,0.819026757,107075
564,25.666666666666668,79,16,0.775295725,113061
565,23.4,74,11,0.734588563,119277
566,95.53333333333333,31,113,1.463755474,59830
567,22.466666666666665,34,8,1.0018575220000001,87326
568,87.73333333333333,74,3,0.690051909,126760
569,20.4,7,7,1.021428571,85624
570,61.333333333333336,36,93,0.739067177,118329
571,20.933333333333334,43,9,1.224596738,71368
572,51.7,106,36,0.678582369,128750
573,67.86666666666666,89,3,0.82264602,106167
574,48.833333333333336,62,104,0.9725639540000001,89752
575,53.96666666666667,36,11,1.380619144,63184
576,23.433333333333334,51,12,0.73627451,118422
577,98.93333333333334,69,5,0.731558088,119146
578,112.2,84,1,0.962312287,90564
579,101.0,68,5,0.794431222,109665
580,85.16666666666667,20,3,0.7694140690000001,113068
581,39.1,27,89,0.8167115290000001,106399
582,78.13333333333334,64,2,0.757229554,114718
583,109.03333333333333,113,7,0.589203374,147384
584,78.5,40,2,1.4430294769999998,60149
585,99.76666666666667,80,2,0.624723523,138420
586,68.76666666666667,53,41,0.76250826,113194
587,55.733333333333334,109,1,0.700098478,123276
588,45.06666666666667,70,4,0.764457525,112890
589,53.13333333333333,35,9,1.37325484,62808
590,27.966666666666665,34,29,1.307116221,65969
591,63.4,88,27,0.782405619,110192
592,54.06666666666667,101,10,0.821220119,104916
593,87.16666666666667,44,15,0.697107982,123585
594,83.16666666666667,57,1,0.6901963609999999,124821
595,44.03333333333333,43,11,1.2256450509999999,70258
596,40.63333333333333,57,4,0.846069291,101773
597,78.3,82,11,0.705870234,121881
598,55.166666666666664,69,23,0.9038699929999999,94964
599,50.0,63,44,0.833366699,102801
600,23.533333333333335,12,230,1.013213001,84488
601,42.03333333333333,69,17,0.8593490309999999,99590
602,81.63333333333334,88,4,0.922312153,92775
603,25.266666666666666,59,3,0.6414616679999999,133334
604,97.03333333333333,40,10,0.640861525,133403
605,64.2,13,86,0.752468392,113580
606,108.4,68,11,0.7120725809999999,119701
607,40.6,69,3,0.7104411509999999,119959
608,22.666666666666668,38,4,1.335886053,63749
609,98.13333333333334,97,18,0.8904420470000001,95578
610,109.56666666666666,13,34,0.8791565459999999,96745
611,40.13333333333333,84,3,0.680674344,124877
612,73.23333333333333,33,79,1.400179804,60566
613,79.33333333333333,61,25,0.652295875,129994
